query,title,price,shipping_time,variable_prod,returns,shipping_price,ebay_article_id,prod_url,ebay_vendor,category,subcategory,product_state,product_sold_out_text
iphone12,Apple iPhone 12 mini (product) red - 256gb (sin bloqueo SIM) nuevo & OVP,"799,99 EUR",mié. 14 jul.  y el jue. 15 jul. ,,No se aceptan devoluciones,"20,00 EUR",392063321384,https://www.ebay.es/itm/392063321384?hash=item5b48cb8528%3Ag%3AMYUAAOSwemRfhvt9&LH_BIN=1,smartphone..jena,Movilesytelefonia,,Nuevo,
iphone12,"Apple iPhone 12 64gb blanco smartphone sin bloqueo SIM, mgj63zda-como nuevo","689,00 EUR",mar. 6 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"17,70 EUR",402954155249,https://www.ebay.es/itm/402954155249?hash=item5dd1f074f1%3Ag%3AZJcAAOSw1Qhg2dVe&LH_BIN=1,myswooop,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Iphone 12 64Gb Product Red  (Rojo),"689,99 EUR",mar. 6 jul. y el jue. 8 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,184913630414,https://www.ebay.es/itm/184913630414?hash=item2b0db614ce%3Ag%3A-pUAAOSwVbxg3FAt&LH_BIN=1,coslada-fon,Movilesytelefonia,,"Abierto, sin usar",
iphone12,IPhone 12 Mini-Verde - 128GB-Desbloqueado-Garantía De 2022 de junio (vatinc),"661,17 EUR",jue. 8 jul. y el vie. 9 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","21,50 EUR",164936063017,https://www.ebay.es/itm/164936063017?hash=item2666f49829%3Ag%3AwV4AAOSwyHZg25V9&LH_BIN=1,humptydp,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Apple iPhone 12 Pro Max 128gb como nuevo con iCloud bloqueo icloudsperre azul gris,"600,00 EUR",mar. 13 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"25,00 EUR",194220867203,https://www.ebay.es/itm/194220867203?hash=item2d38773e83%3Ag%3AJ2EAAOSwGzpg2wQ0&LH_BIN=1,backtron,Movilesytelefonia,,Para desguace o que no funciona,
iphone12,Apple iPhone 12 Pro Max 256gb como nuevo con iCloud bloqueo icloudsperre plata,"650,00 EUR",mar. 13 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"25,00 EUR",194220862338,https://www.ebay.es/itm/194220862338?hash=item2d38772b82%3Ag%3AcC0AAOSwDjZg2wNH&LH_BIN=1,backtron,Movilesytelefonia,,Para desguace o que no funciona,
iphone12,Smartphone APPLE IPHONE 12 64GB Black MGJ53QL/A Model A2403 - 100% Battery ,"649,99 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,324587076076,https://www.ebay.es/itm/324587076076?hash=item4b92e5b9ec%3Ag%3AjVQAAOSwlgNggvWu&LH_BIN=1,reciclo_bcn,Movilesytelefonia,,Usado,
iphone12,Apple iPhone 12 5G 128GB NUOVO Originale Smartphone iOS 14 Green ,"779,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",143832446019,https://www.ebay.es/itm/143832446019?hash=item217d14f443%3Ag%3AkWQAAOSw0Z1fqXSx&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,IPhone 12 MINI-Blanco - 12GB-Desbloqueado-Garantía De 2022 de abril (vatinc),"661,17 EUR",jue. 8 jul. y el vie. 9 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","21,50 EUR",164936060251,https://www.ebay.es/itm/164936060251?hash=item2666f48d5b%3Ag%3AmQUAAOSwVo1g25Qf&LH_BIN=1,humptydp,Movilesytelefonia,,"Abierto, sin usar",
iphone12,APPLE iPhone 12 PRO MAX 256GB AZUL Nacional Precintado Envíos Rápidos 24H!! ,"1.299,00 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,265211171054,https://www.ebay.es/itm/265211171054?_trkparms=ispr%3D1&hash=item3dbfd150ee%3Ag%3Ay3AAAOSw969gExRt&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBhx8giBzIhoBfopRprGckZcFiLmTRTYPYW2iyVUYVfauD9tpGOCapL%252BjKe99Bewuf0%252BS3c8CCxsCF8bUvBpc%252Bmd%252Bs04N%252FMkkZUEofaxRLoBltM9eyj88moG4L%252BB8gq%252F6GlxihAjOBe5NVAAerE4Gc8n43XlQbbBJkciuhOKs1u8eNLw86y%252FbvLUCPWULkFCKGfgOF3Js6lnaYWKOq%252BWjLO%252FiNo8VX3sOsXBrcwFf3FuxbG8NnL90PnHs%252B0DZBKBv%252B6jIVlQIc9IuqqyVNIjepMkvQi2Toe0LEVhqqBXITll0QQSDwGYq6npvR8MyMILIS4HmCMzVdKIupqupCAO21z6wJm0b5gzC0Q10eAmCJSVLXdTPJJs3gY0%252FQljRzXPcc2u7QU3cjjzJNEfeup9NKnnDgV%252FjnkbKKfJju5TuoiFw12VLrEgu1Vf7%252BYxqHXRNzteq9VMq8sAn7qcGCMckJPBW%252Fup9oW05TUTeM5MAZkjmeIrWFGdgbIu78HWNwOZKIsbK3qkupS9RqIdZ4Y1uzpqmhAWQUuWYwK6Z1Y5K%252FbeHPv4ET%252FRTTTQvB0PER8OjPgr2NUUMKnDrrt7lNlTEuxpu5VNAIGb2jQ8F6ckSw7%252B3p%252FkxBXXUcKhlGcJsBS7bbhkExPP3I0V5%252FGbRmKAoOcXqNWPkCtT%252Fg%252BxOTCHmH%252B%252FLrpcjx%252FNhKlB7%252BU0YeAwLT06ih0fr%252Fkmxx9XQ7ZycsoJnXT7eroTkyircmBI1Lr0jrFEKpl2MEmOD33TpJ0wvjrZ6FKdu%252BTZV9p7ebkcivu12kpS7UoZ9tXssN%252B%252Fy32lZE%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,telefoniapcs,Movilesysmartphones,,Nuevo,
iphone12,Apple iPhone 12 - 64GB-Blanco (Desbloqueado),"429,94 EUR",lun. 12 jul.  y el mié. 14 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","21,75 EUR",184905720013,https://www.ebay.es/itm/184905720013?hash=item2b0d3d60cd%3Ag%3AD1YAAOSwTRJg1inH&LH_BIN=1,elcappoo,Movilesytelefonia,,Para desguace o que no funciona,
iphone12,IPhone SE 2020 - 64GB-Negro (desbloqueado) sellado con 12 meses de garantía,"370,68 EUR",jue. 8 jul. y el vie. 9 jul.,,No se aceptan devoluciones,"16,21 EUR",334057208821,https://www.ebay.es/itm/334057208821?hash=item4dc75c7bf5%3Ag%3AYqMAAOSw6iVg2kPu&LH_BIN=1,londons-3743,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 Dual eSIM 128GB Azul (A2403) Nuevo Precintado Garantia,"847,00 EUR c/u",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,373607613715,https://www.ebay.es/itm/373607613715?_trkparms=ispr%3D1&hash=item56fcbfc513%3Ag%3ANjkAAOSwa7RgyOVN&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSafTQYbq3L7RBVAMi0K9cw3xdPAnrnq2MXDt13lWQYLvSfGnFep7rMAhZ8BJzrx%252B8pJP6WTKC7Bo5PswzIJ8JCT9jbFlJ0qJTRUzMz4%252F73HB2VNumZ6H4Gmmu3VCZU4Gmfz8Jh%252FovhokFC0JMuZ9ixwtzZcA3mDZRgepIy%252F6nBUGW6ib3Wwo1PyJQB0eTlUEEphMpFTooKMNvUF0%252FsroNPPGv3Tj2QT3xpCO%252FFPz0FS8bPcew0Qj0Xy9mdlgzQzGl4oHyWsZpIbOU%252F3UBqAQM7NvA%252Feri3KiYzmy2wB%252Bzb5JP1ZsXyqU7FtlF40iC3LKR8o2%252BXP0%252B5QXwAj5p%252BqtYQIHLuRg%252BcoWmjdj8483dtt9CVi2ZjZzPpAYSWrfVO5oLqIl%252FCItKpbJZYpHDbUr6%252F4%252BNdreHKajDtMGpn31lulv%252B0i1J7lE3SWteo6idRoKuP3Z7MDzMZO6PcU0jjb6JFUlt8QefyAnEPyFiv7SlBxqcL7a4vrBzHsfNvJK01FZLwkaG4dKxUatBm6S9q45T3joS9MZ2iaMMnAlyRD7Pfzw%252FVXvyTy%252BdeabFXS5cp7Dt%252FRz%252B4xGheGwzoo9nxNGw%252FQDRRi37xojsYyvfDdA3IoWXTN7hc%252F84k0j7TcQ7ezfHaAw3UsPOXFsaCTGmP%252FhJO5YTXwtXy4gVsYvP%252BWvuRdBQp481OQbjSA7Z5MeMq33pHHwsP1YW1PrqrPXq2pi%252FRLis5GfgTqRXRwxNXOxLnI%252FsAfRGq5OubwzPbYV%252BwXXk5A1fvWZ%252F0HVdNFE6c6wAJfRLTlSypZ5Bx2WPJJ%252F4kuiHPpTyuKXo8sZmLQWY%252BsJS%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,movilstore16,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 mini 5G 64GB NUOVO Originale Smartphone iOS VIOLA PURPLE,"639,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",133779488665,https://www.ebay.es/itm/133779488665?hash=item1f25e0ff99%3Ag%3AlHkAAOSwx5Vgk5oR&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 - 64GB - Blanco (Desbloqueado),"690,00 EUR",mar. 6 jul. y el vie. 9 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,274822968439,https://www.ebay.es/itm/274822968439?hash=item3ffcb9b477%3Ag%3AjbAAAOSwyOBguxx2&LH_BIN=1,pitonrey,Movilesysmartphones,,"Abierto, sin usar",
iphone12,Apple iPhone 12 Pro 128 GB B,"854,00 EUR",mar. 6 jul. y el mié. 7 jul.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,255021137403,https://www.ebay.es/itm/255021137403?hash=item3b6071bdfb%3Ag%3AKuIAAOSwcNhgzG9z&LH_BIN=1,todoconsolassl,Movilesysmartphones,,Usado,
iphone12,Apple iPhone 12 Mini Red Abierta,"476,40 EUR",mié. 7 jul. y el sáb. 17 jul. ,,No se aceptan devoluciones,"29,05 EUR",274845536535,https://www.ebay.es/itm/274845536535?hash=item3ffe121117%3Ag%3AHYYAAOSw3RRg08td&LH_BIN=1,voitek1982,Movilesytelefonia,,Usado,
iphone12,Apple Iphone 12 64gb Black Nacional Precintado Envío Rápido 24H! ,"769,00 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,254783303495,https://www.ebay.es/itm/254783303495?hash=item3b5244af47%3Ag%3AqHoAAOSw4T1ftq%7EA&LH_BIN=1,telefoniapcs,Movilesysmartphones,,Nuevo,
iphone12,IPhone 12 Mini-Azul - 64GB-Desbloqueado NUEVO/otros garantía de 2022 de abril (vatinc),"603,07 EUR",jue. 8 jul. y el vie. 9 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","20,44 EUR",164936043483,https://www.ebay.es/itm/164936043483?hash=item2666f44bdb%3Ag%3AxR4AAOSwTMVg24%7EE&LH_BIN=1,humptydp,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Apple iPhone 12 (product) red - 128gb (sin bloqueo SIM) - a estrenar sellada,"757,00 EUR",lun. 12 jul.  y el mar. 13 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"18,00 EUR",353554304892,https://www.ebay.es/itm/353554304892?hash=item52517a8f7c%3Ag%3AOlwAAOSwQ%7EVfhvt8&LH_BIN=1,alba_mobil,Movilesytelefonia,,Nuevo,
iphone12,IPhone 12 MINI-Negro - 64GB-Desbloqueado-Nuevo/otros 2022 puede Garantía (vatinc),"603,07 EUR",jue. 8 jul. y el vie. 9 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","20,44 EUR",164936037653,https://www.ebay.es/itm/164936037653?hash=item2666f43515%3Ag%3A0ZkAAOSw%7EeBg245u&LH_BIN=1,humptydp,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Apple iPhone 12 5G 128GB NUOVO Originale Smartphone iOS 14 Purple Viola,"799,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",154438371634,https://www.ebay.es/itm/154438371634?hash=item23f53e8932%3Ag%3AtF8AAOSw3opgkCRW&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 5G 64GB NUOVO Originale Smartphone iOS 14 White ,"719,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",133571421739,https://www.ebay.es/itm/133571421739?hash=item1f197a262b%3Ag%3AvuUAAOSwl5hfmaot&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 mini 5G 64GB NUOVO Originale Smartphone iOS BLUE blu,"639,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",143855784388,https://www.ebay.es/itm/143855784388?hash=item217e7911c4%3Ag%3AafMAAOSwTB1fuOoL&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 Pro Max - 256GB,"929,59 EUR",lun. 5 jul. y el mié. 7 jul.,,"reembolso de 60 días, el comprador paga los gastos de envío de la devolución",GRATIS,373630851265,https://www.ebay.es/itm/373630851265?hash=item56fe2258c1%3Ag%3AAI0AAOSwV8Jg2gG4&LH_BIN=1,jamil_1404,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Apple iPhone 12 mini 5G 128GB NUOVO Originale Smartphone iOS GREEN Verde,"679,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",154199453726,https://www.ebay.es/itm/154199453726?hash=item23e700f01e%3Ag%3ARHcAAOSwaB9ftADO&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple Iphone 12 Mini 64gb White Nacional Precintado Envío Rápido 24H! ,"699,00 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,265211209420,https://www.ebay.es/itm/265211209420?_trkparms=ispr%3D1&hash=item3dbfd1e6cc%3Ag%3AVpwAAOSwQ3hgGpaA&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBhwd4Y6QdPZBfGsaLWG%252FYdgObmnsMi3wyzwDolQqiuwi%252FvB0N5Y333fS3pxze4JiG3UQnt5pvq8yIPF8z8PFiwd35BlTHO3hydMWn0nVKa5YR3UHfspj3LuphLBT6eIDiYoN0Nok3y9F0bKVaQ3orQt6c7%252Bg51DVuSIT1lIR7r4fXrcL0lhQjcSiuQ2o34yMwXj5kR8MK6qC%252FEZtf43KwQ1ZQO8UZyppRgHZ7vlEIZxtJMrM0RHCx5yNbKWmEpVWOKxe73vNKjFLGSLyR9IPZ4iOk3%252BmHgLT9VlzRdQ%252BaLoiZsiA87%252BApt%252FooMsxHvGQl2Z67dOTb4ycu3CeBhsD7JnSx6fYu%252FdE1iSqGl4HmcE1KAM%252BsV9BkRdlad0NlZvgejuPCtjfdkJJRpmW7jfsRBO9X61Yl0KAuYqb0KWF%252F64N6faRwL77UWAR%252FRM%252BInRcnYiRbC9Y2G86ukLT7ZAaQFR7gJOzQMN4ix42SL86zxKAiVmO1rufhY3LZ8ycEOIK%252FSd7x3g4LkmJ3i7tv9tmWcfRVc9P60qFAdOnIEPohlr162sGspFPP4VhpsY6e1vlRgu3Fga92ImTc0lenpm7Gu%252BsTKv%252BAa1bTTuZWttL%252FRRkeTdEl39Mom0gZRLEpGZQlvGk1pzhsF8KbdO3oa3Llt%252FgM8%252B71yZ5LUpyieXOVFoo9qu3icjxZWY7RrVVXjEEZl5Gzuh8X5armHrnsuWxpiw2Hjulhz2Kv3EXsa8cOvImh6hLLmcTVFFKWc083AZn6SyQcmWmzNZxTX2KkRZcyJXQ%253D%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,telefoniapcs,Movilesysmartphones,,Nuevo,
iphone12,"Apple iPhone 12 Pro Max 256gb Graphite, 3 months old, mint condition!","999,00 EUR",lun. 5 jul.,,No se aceptan devoluciones,"9,00 EUR",265211799946,https://www.ebay.es/itm/265211799946?hash=item3dbfdae98a%3Ag%3A5WwAAOSwzT1g2jCi&LH_BIN=1,julsgalev73,Movilesytelefonia,,"Abierto, sin usar",
iphone12,Apple iPhone 12 mini 5G 128GB NUOVO Originale Smartphone iOS 14 BLUE blu,"679,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",154205503230,https://www.ebay.es/itm/154205503230?hash=item23e75d3efe%3Ag%3AwzoAAOSwWgNfuOxn&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
iphone12,Apple iPhone 12 mini 5G 128GB NUOVO Originale Smartphone iOS 14 BLACK nero,"679,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",154205500760,https://www.ebay.es/itm/154205500760?hash=item23e75d3558%3Ag%3AVNQAAOSw2d9fuOtb&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
microondas ,"Cecotec Microondas ProClean 8110 FullInox. 1000W, 28 L, Grill","149,99 EUR",mar. 6 jul.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,312949415652,https://www.ebay.es/itm/312949415652?_trkparms=ispr%3D1&hash=item48dd3d1ee4%3Ag%3AVjQAAOSwxetgsNRY&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSB0Xm7k0guzAysaIMfJcbBAXus2wvutkAi9fkiLMXkqNC6k8BB9RML23eeZDIXlDPVPQCTV0oHv2mzXK6GQEcJqGgqU6jKDaiYTVXu%252F%252BaN2XLZju%252FnBSUvM1YyOnAG3soTHm6LIb9TX9h7H5lmmuWmotQOCHzxTy7l9X3R9yRNmvtolZmTpnbGCYc%252BTySUnFlMhm46lDW9zP9eqajT%252BUB6P73gmYT5e6UyfFcLrLE5E1oAnqeVY5k%252BF2O5oQ5h64ibPpcyH4JeDBrdtEifP50ihmXn5oH0AEfA4SzwKA3JIM1SiIpRkn8ET%252Bxay6wcRJucSZMMaQzQiHGzUugRhETgijFWuS1dDKPfl%252F%252BgIrlBxtzDlwkK7Gy3O45vO3UUcEOgPQ9aFJP7P4TDbGi0Kl6QYJDp%252FDWH3Kv58Dkh8AfffyvHtSo4SCcd62RRmXguc63GlHll%252Bry9YQeO5W0GqoDBaLrsfmQDW68kZGpwR%252F2AxEhj7l%252Fen7Phexrp55R%252FKy9oBFiZf9fvabe%252FD%252BO9DHxd7aesh5CdHLSqmdgYY6jzg0qUHpXDA7aLAcJUd6PFPirwFBGfr817%252F3EpltKgg%252F%252F%252Fpe5iEvvUVSb5XRPm9pCT3EZXd%252FxuOUY8FVdiNu2W%252B%252BpOMzWfe8uDNc2cf%252BwuKUBEP6Z3ho2FU7u%252B7PKKpYX8Jd%252FzShuKamAiQEVoJUbojeLZL2Ru7aNpZrnaYGZHx8MGSEiVkaNLq3omoQ%252F%252BEu1pNMPAStWFxfufsGAlNquLvT7nxf%252FNHj%252BA7TLYfTucEbKMgC%252BYr6M3eLPtQATwU4GiYD5GjAWL1gyrG76oalEnVJx%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,cecotec.official.store,Microondas,,Nuevo,
microondas ,Microondas con Grill Flama 1884FL 20 L 700W Blanco,"74,48 EUR",mié. 7 jul. y el jue. 8 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","7,00 EUR",373628782093,https://www.ebay.es/itm/373628782093?hash=item56fe02c60d%3Ag%3ApWwAAOSwOL9g13rm&LH_BIN=1,romsa-53,Microondas,,Nuevo,
microondas ,Igenix Microondas Digital 20L 800W-Acero Inoxidable,"162,67 EUR",mar. 13 jul.  y el vie. 16 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","15,80 EUR",184826353104,https://www.ebay.es/itm/184826353104?_trkparms=ispr%3D1&hash=item2b088255d0%3Ag%3AXCUAAOSwbKJgmEkS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtDfE7FmfhI9uDiCZRZ%252FSWDcU8DYcJomT7FD2314jVkhDwVkRIj7hZ%252Fr1zUjojIO7adX1ug2CdVcnfkaRI%252FgrQsdJ8sq1x6uYsLh5csdlBJqn7IWeMiXEyVr6NciHc%252FmKL6TCNTGrL5mv0ULXuvyctFBriG7Wp595rVJA9vEj46mse3F277e8%252FVexJ%252FJcgL2pVx2nz9AHAiHV7z7itSBgjGccQW4E3jQhv1yZdTofI6sJZ0dnTVpXHJqJPKfJ52b28gMgBwqxgAYJuuwentNCdEzTSSXSKo%252FIrr6B%252BGaBcEDMqf318D%252BtXJxFJbTsWtVEclicDItfv39SJUHnfnFe1NyOf56MrC%252FcXveP4KfiWpwHX8dRHFK2zpcTPQ2Qox7KnF3oU3g6e%252BIE6GaWLQCSk%252FIve4S7TpmBU%252FG3A7%252BczG64hmuVQAVZQcqP14zHK9pgEjI5POqxd5ORCAFu%252FpUNq7SpXrohUCgdMdGIgMfqhC0pYAqfCOThHf1QWhUqhINhVjyKCacNjAi3O3qc3XOO1kf8AonuD27sYcf9xiyJn4oeQLS0zAM17DyvLbpZuZ1H%252FyL7W3%252BKEAVDC0HQ8N8%252BD0yg%252BDGR6MyFcpNVzjYQqQQlV8xj%252F872%252BzNuw7zrUAFBqrFsxRlPlbT8OAElLrqPgjEa4FBbLIYR%252Bcbsx4gVCrOFpp1Yva9vv9%252B5AenHiZl4cHB%252F6XilMwSve8qAT77U2SFZiuZ%252BrAnLVTKLULrsO9XSpKgHF87iAqRSLqyJ00eJkUbI3zshag5CB0Ebr0DDQa0qZEBrKrBKaPohdKjflMgm%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,asim1yahoo,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Horno-Microond,"216,00 EUR",mar. 6 jul. y el mar. 13 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,313576636205,https://www.ebay.es/itm/313576636205?hash=item49029fbf2d%3Ag%3AuBoAAOSwkL1g0wWO&LH_BIN=1,mediamarkt-majadahonda,Microondas,,Nuevo: Otro (ver detalles),
microondas ,Microondas Winia WKOC-6F07 20L 700W Blanco,"63,26 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903267080,https://www.ebay.es/itm/164903267080?hash=item2665002b08%3Ag%3Ai-AAAOSw7thgvwH5&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Bomann MW 6014 Microondas Blanco 30Min Temporizador 20Lt 700W 6 Niveles 66570100,"100,00 EUR",mié. 7 jul. y el mar. 20 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","13,00 EUR",234036669219,https://www.ebay.es/itm/234036669219?hash=item367dac2b23%3Ag%3Ao5MAAOSwLitgEXBH&LH_BIN=1,effeci_studio,Microondas,,Nuevo,
microondas ,Microondas Kromsline KMLI-25-DXN Grill 1000W 25L Negro,"135,45 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903266711,https://www.ebay.es/itm/164903266711?hash=item2665002997%3Ag%3AoKwAAOSwa-Fg1d2K&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Microondas LG MH6535GDS Microondas con Grill 1000W,"106,65 EUR",lun. 05 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,154489120819,https://www.ebay.es/itm/154489120819?hash=item23f844e833%3Ai%3A154489120819&LH_BIN=1,pccomponentes_outlet,Microondas,,Usado,
microondas ,microondas Grill Candy CMG 2071M 700W 20 litros blanco Embalaje Estropeado,"69,00 EUR",lun. 5 jul. y el mar. 6 jul.,,"reembolso de 30 días, el vendedor paga el envío de la devolución",GRATIS,334046411865,https://www.ebay.es/itm/334046411865?hash=item4dc6b7bc59%3Ag%3A9MEAAOSwR8xgzjg3&LH_BIN=1,estacomonuevo,Microondas,,Nuevo: Otro (ver detalles),
microondas ,Microondas EAS ELECTRIC integrable con Grill 20 litros Inox EMEI20L,"229,00 EUR",jue. 8 jul. y el mié. 14 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,313554122464,https://www.ebay.es/itm/313554122464?hash=item49014836e0%3Ag%3AvX4AAOSwwtVgucFE&LH_BIN=1,electrodomesticosymas,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Candy CMW2070DW Microondas 20 EL 700W Blanco,"81,62 EUR",vie. 9 jul. y el jue. 22 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","40,00 EUR",133783558888,https://www.ebay.es/itm/133783558888?hash=item1f261f1ae8%3Ag%3A%7EHoAAOSwajhgh%7ETY&LH_BIN=1,4deal_shop,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Microondas Kromsline KMFI-200-MDX Negro/INOX Grill 1000W,"198,45 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903266713,https://www.ebay.es/itm/164903266713?hash=item2665002999%3Ag%3APp4AAOSwH2pgvwH1&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,Microondas Winia WKOG-A8BUB 23L 800W Negro,"90,83 EUR c/u",mar. 6 jul. y el lun. 12 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",GRATIS,164903266614,https://www.ebay.es/itm/164903266614?hash=item2665002936%3Ag%3Aqd0AAOSwZXVgvwHz&LH_BIN=1,electrocosto,Cocinaelectrodomesticospeq,,Nuevo,
microondas ,microondas ,"40,00 EUR",lun. 12 jul.  y el vie. 16 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","15,00 EUR",393254160039,https://www.ebay.es/itm/393254160039?hash=item5b8fc646a7%3Ag%3Aa20AAOSwMqFgf1QD&LH_BIN=1,mamuktusishvil0,Cocinaelectrodomesticospeq,,Usado,
microondas ,Microondas orbegozo mig2130/ 700w/ capacidad 20l/ función grill/ blanco,"95,84 EUR",lun. 05 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,363452187653,https://www.ebay.es/itm/363452187653?hash=item549f704405%3Ag%3AHXQAAOSw5dNgtrOb&LH_BIN=1,norim_es,Microondas,,Nuevo,
